Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	stationaryDist[1]	stationaryDist[2]	tree_length
45828	-968.2467	-1032.934	64.68726	0.00277834	0.0117986	0.0293662	0.00520365	0.0317608	0.00486197	0.00588478	0.102368	0.00909045	0.0188181	0.0869145	0.00286088	0.0100851	0.00424543	0.0158412	0.00571759	0.0239091	0.0283035	0.00644206	0.0154423	0.0699599	0.012388	0.00229585	0.0383443	0.000866465	0.00816869	0.0921193	0.0540223	0.0333279	0.00175984	0.039163	0.00588762	0.243807	0.0225711	0.0651966	0.162668	0.0443447	0.0285507	0.00948303	0.0149728	0.0937627	0.122079	0.0678976	0.00346551	0.114703	0.0582781	0.0582869	0.0892023	0.00851775	0.462686	2.00746	0.357538	1.642462	0.472393	0.693676	0.892162	1.12087	1.44159	2.11688	0.5422618	4.593811	0.4321559	0.00139771	0.00593558	0.0147734	0.00261782	0.015978	0.00244593	0.00296048	0.0514986	0.00457316	0.00946687	0.0437244	0.00143923	0.00507355	0.00213576	0.00796926	0.00287637	0.012028	0.0142387	0.00324083	0.0077686	0.035195	0.00623207	0.00115498	0.01929	0.000435895	0.00410945	0.0463428	0.0271772	0.0167664	0.00088533	0.0197019	0.00296191	0.122653	0.0113549	0.0327987	0.0818339	0.0223087	0.0143631	0.00477066	0.00753243	0.0471695	0.0614145	0.0341575	0.00174341	0.0577038	0.0293182	0.0293226	0.0448753	0.00428506	0.821231	0.178769	1.987781
45864	-963.8882	-1028.276	64.38784	0.00310421	0.0184781	0.010824	0.00371052	0.0479523	0.00603349	0.0107668	0.0889908	0.00187565	0.00555389	0.0742227	0.000317028	0.0163427	0.00382881	0.0031081	0.00484724	0.0141349	0.0127467	0.022757	0.0321344	0.0475677	0.0360498	0.0370422	0.0117456	0.00190365	0.0212737	0.129235	0.017709	0.0928465	0.00309211	0.034853	0.011907	0.259778	0.0338458	0.0595667	0.089468	0.0128895	0.0315439	0.00352638	0.0100675	0.0517235	0.123948	0.0482286	0.00410821	0.170398	0.0493923	0.0611806	0.0958884	0.000693945	0.47464	1.98505	0.3254289	1.674571	0.361617	0.608915	0.856615	1.16739	1.64226	2.76536	0.7354839	5.145735	0.4483264	0.00160573	0.0095583	0.00559902	0.00191937	0.0248046	0.00312099	0.00556941	0.0460329	0.000970228	0.0028729	0.0383937	0.000163991	0.00845372	0.00198055	0.00160775	0.00250736	0.00731165	0.00659356	0.0117716	0.0166224	0.0246057	0.0186477	0.0191611	0.00607575	0.000984712	0.0110044	0.0668504	0.00916047	0.0480273	0.00159947	0.0180286	0.00615922	0.134377	0.0175076	0.0308125	0.0462797	0.00666743	0.0163169	0.00182412	0.00520767	0.0267553	0.0641152	0.0249475	0.00212508	0.0881427	0.0255495	0.0316473	0.0496008	0.000358961	0.837286	0.162714	1.933201
45900	-971.7501	-1036.32	64.57024	0.0161793	0.0020721	0.006277	0.0049833	0.0184037	0.00501476	0.0161201	0.052445	0.00417394	0.0365529	0.0235229	0.00568474	0.00810736	0.00603664	0.00733142	0.00928568	0.00554574	0.00970986	0.0212129	0.0421878	0.0436309	0.0679154	0.0177386	0.0181153	0.00624542	0.0246173	0.0865967	0.0385174	0.0241598	0.000912781	0.0421671	0.0122088	0.194051	0.0228542	0.0561174	0.0802686	0.0157723	0.0390211	0.0503715	0.0359558	0.0182404	0.108109	0.0246969	0.00413526	0.0872419	0.0461274	0.0879561	0.0546287	0.00116665	0.317833	2.27906	0.1999693	1.800031	0.446296	0.674715	0.884481	1.13061	1.48211	2.24067	0.5833524	9.001535	0.2614833	0.0100468	0.00128671	0.00389782	0.00309447	0.0114281	0.00311401	0.0100101	0.0325667	0.00259188	0.0226982	0.014607	0.00353004	0.00503442	0.00374856	0.00455258	0.00576612	0.00344373	0.00602952	0.0131725	0.0261973	0.0270934	0.0421733	0.0110151	0.0112491	0.00387821	0.0152866	0.0537738	0.0239181	0.0150025	0.000566809	0.0261844	0.00758128	0.120499	0.0141918	0.0348472	0.0498443	0.00979411	0.0242309	0.0312791	0.0223274	0.0113267	0.0671326	0.015336	0.00256786	0.0541745	0.0286437	0.054618	0.0339227	0.000724451	0.900015	0.0999847	1.610387
45936	-972.6277	-1037.098	64.46983	0.00567954	0.0291627	0.0171268	0.00974555	0.012055	0.006392	0.00366058	0.0362996	0.00542166	0.00779402	0.0319802	0.00942459	0.00163401	0.00223825	0.0248938	0.00153456	0.00181783	0.0124369	0.0055076	0.00857696	0.0255051	0.0216366	0.00112527	0.0335075	0.000575885	0.0246596	0.0881178	0.0218409	0.00561954	0.000207932	0.0203037	0.0107079	0.0918719	0.0100492	0.0418336	0.0417485	0.00313719	0.0227113	0.0540844	0.132983	0.0250083	0.0898449	0.037223	0.00355521	0.0532072	0.0320569	0.0301002	0.0398773	0.0159598	0.432617	2.06384	0.2146947	1.785305	0.241894	0.500487	0.805779	1.24103	1.99805	4.13404	1.026219	8.315553	0.3930325	0.00468438	0.0240528	0.0141259	0.00803795	0.00994275	0.00527201	0.00301918	0.0299392	0.00447169	0.00642836	0.0263767	0.00777323	0.0013477	0.00184607	0.020532	0.00126567	0.00149931	0.0102577	0.00454257	0.00707412	0.0210361	0.0178455	0.000928104	0.0276364	0.000474979	0.0203388	0.072678	0.018014	0.00463489	0.000171499	0.0167461	0.00883165	0.0757743	0.0082884	0.0345036	0.0344334	0.0025875	0.0187319	0.0446078	0.109682	0.0206264	0.0741024	0.0307009	0.00293227	0.0438843	0.02644	0.0248261	0.0328901	0.0131634	0.892653	0.107347	1.212442
45972	-968.7108	-1032.94	64.22937	0.0310278	0.00423984	0.00328878	0.00386439	0.0145445	0.00632958	0.00760873	0.0498923	0.0033894	0.0168494	0.0441498	0.00617405	0.00370872	0.00482604	0.015666	0.00422115	0.00521806	0.0130076	0.00683036	0.00131511	0.0276809	0.00699248	0.00409891	0.0321927	0.000223908	0.00948122	0.0283891	0.0484787	4.95506e-05	0.00486604	0.0191218	0.0495788	0.064597	0.00780679	0.0334488	0.0321548	0.0245907	0.0879986	0.00983522	0.0029814	0.0117249	0.0232815	0.0689666	0.00556306	0.134294	0.0158407	0.0278372	0.0532289	0.0390659	0.316092	2.28233	0.1509952	1.849005	0.231747	0.490135	0.800542	1.24915	2.04026	4.31506	1.057207	12.24546	0.2596785	0.0276904	0.00378381	0.00293504	0.00344874	0.0129801	0.00564878	0.00679035	0.0445259	0.00302484	0.0150371	0.0394011	0.00550997	0.00330982	0.00430696	0.0139809	0.00376713	0.00465681	0.0116086	0.0060957	0.00117365	0.0247035	0.00624038	0.00365804	0.0287301	0.000199825	0.00846143	0.0253356	0.0432644	4.4221e-05	0.00434265	0.0170651	0.0442462	0.057649	0.0069671	0.0298511	0.0286963	0.0219458	0.0785335	0.00877735	0.00266072	0.0104638	0.0207773	0.0615486	0.00496471	0.11985	0.0141369	0.0248431	0.0475037	0.034864	0.924502	0.0754976	1.120522
46008	-968.1661	-1032.115	63.94847	0.0144802	0.00428783	0.00369227	0.00202725	0.0102387	0.000859693	0.00447327	0.0227021	0.00104433	0.00744208	0.0127965	0.00410694	0.00445323	0.000801419	0.00393848	0.00438594	4.63495e-05	0.00407248	0.00536869	0.00532567	0.0308055	0.0113026	0.00229226	0.0142983	0.00176154	0.00573149	0.00928791	0.0120348	0.0153256	0.00256588	0.0814637	0.000647704	0.0104914	0.00418063	0.0460068	0.0151284	0.00915396	0.0119242	0.0301714	0.00463303	0.0120261	0.000637413	0.0256703	0.0477897	0.0395603	0.00228796	0.0396876	0.00468141	0.00267788	0.32104	2.27305	0.1211345	1.878865	0.155364	0.403292	0.753287	1.32752	2.47959	6.43651	1.346344	15.51057	0.2648203	0.0237082	0.00702038	0.00604527	0.00331918	0.0167636	0.00140756	0.00732399	0.0371697	0.00170986	0.0121848	0.0209514	0.00672421	0.00729119	0.00131215	0.00644839	0.00718101	7.58871e-05	0.0066678	0.00879005	0.00871961	0.0504372	0.0185055	0.00375307	0.0234103	0.00288413	0.00938406	0.0152069	0.0197043	0.0250922	0.00420107	0.133379	0.00106047	0.0171773	0.00684486	0.0753261	0.0247694	0.0149876	0.0195233	0.0493991	0.00758557	0.0196901	0.00104362	0.0420295	0.0782451	0.0647712	0.00374604	0.0649798	0.00766478	0.00438443	0.939433	0.0605673	0.6107691
46044	-973.4361	-1038.175	64.73863	0.00638462	0.00250181	0.0186778	0.00511698	0.0157287	0.0174541	0.0108257	0.0616941	0.00751782	0.0309938	0.023286	0.000725682	0.00566149	0.00244026	0.00583075	0.00572167	0.00224411	0.011558	0.0106594	0.015052	0.0778701	0.00159068	0.00172495	0.00568626	0.000485596	0.00410722	0.00679942	0.112708	0.0597528	0.00596381	0.132316	0.00253112	0.0306324	0.00940565	0.0803809	0.0149616	0.026268	0.0447444	0.0416207	0.00760018	0.0235778	0.00287039	0.0294082	0.102565	0.0338368	0.00523429	0.0765015	0.00240974	0.0120385	0.29797	2.31631	0.2049327	1.795067	0.244577	0.503187	0.807133	1.23895	1.98733	4.08869	1.018243	8.759301	0.2412001	0.00525195	0.00205797	0.0153642	0.00420919	0.0129383	0.0143576	0.00890517	0.0507491	0.0061841	0.0254953	0.0191549	0.000596941	0.0046571	0.00200734	0.00479634	0.0047066	0.00184599	0.00950757	0.00876836	0.0123817	0.0640554	0.00130848	0.00141893	0.00467748	0.000399448	0.00337858	0.00559316	0.0927131	0.0491523	0.00490579	0.108842	0.00208208	0.025198	0.00773703	0.0661208	0.0123073	0.0216079	0.0368064	0.0342369	0.00625186	0.0193949	0.00236117	0.024191	0.0843694	0.027834	0.00430569	0.0629296	0.00198223	0.00990278	0.897534	0.102466	1.215668
46080	-981.8971	-1046.631	64.73346	0.00185197	0.00929092	0.00601617	0.0229452	0.01027	0.00899387	0.00102789	0.0496824	0.00695633	0.0190721	0.00751769	0.000963955	0.0025956	0.00493065	0.00141308	0.00423608	0.00197285	0.00397977	0.00957608	0.0117613	0.00700974	0.00161985	0.000845356	0.00552486	0.000778389	0.0146255	0.0108164	0.039299	0.0132965	0.0842806	0.0124929	0.0104123	0.00185828	0.0288838	0.00829056	0.0217848	0.0103989	0.0665673	0.00565682	0.0143937	0.0340591	0.00755294	0.024181	0.0350951	0.0325418	0.0314496	0.0123186	0.0210343	0.000222745	0.427176	2.07404	0.2078468	1.792153	0.19826	0.454213	0.781756	1.27917	2.20161	5.04389	1.170054	8.622473	0.3861807	0.00249476	0.0125156	0.00810427	0.0309091	0.0138346	0.0121155	0.00138466	0.0669263	0.00937075	0.0256917	0.010127	0.00129853	0.00349649	0.006642	0.00190353	0.00570635	0.00265759	0.00536107	0.0128998	0.0158434	0.00944271	0.00218208	0.00113877	0.00744245	0.00104855	0.0197017	0.0145705	0.052939	0.0179115	0.113533	0.0168289	0.0140263	0.00250326	0.0389089	0.0111681	0.029346	0.0140082	0.0896717	0.0076202	0.0193895	0.0458805	0.0101744	0.0325739	0.0472761	0.0438365	0.0423652	0.0165942	0.028335	0.000300056	0.896077	0.103923	0.7423448
46116	-968.7299	-1033.973	65.24324	0.00185553	0.006774	0.00241273	0.00205068	0.0112281	0.000962741	0.00175527	0.0163036	0.00451801	0.0197824	0.0359006	0.00245025	0.00106661	0.00439815	0.00800813	0.00934725	0.00171062	0.00703389	0.00488895	0.021766	0.0183791	0.00697557	0.01109	0.016808	8.2572e-05	0.00667916	0.00173454	0.0421039	0.0137461	0.0428451	0.0155717	0.00783062	0.00139768	0.0173189	0.0337513	0.0147397	0.0148735	0.144995	0.00447501	0.00777344	0.0203624	0.0075069	0.0166517	0.0248783	0.0875146	0.0301846	0.00265117	0.0342787	0.000602233	0.413214	2.10022	0.3467166	1.653283	0.123416	0.360461	0.727358	1.37484	2.77422	8.1027	1.512803	4.7684	0.3689019	0.00228509	0.00834221	0.00297128	0.00252542	0.0138274	0.00118562	0.00216162	0.0200779	0.00556395	0.0243621	0.0442117	0.00301749	0.00131354	0.00541634	0.00986204	0.0115112	0.00210664	0.00866226	0.00602076	0.0268049	0.022634	0.00859044	0.0136574	0.0206992	0.000101688	0.00822541	0.00213609	0.0518511	0.0169284	0.0527639	0.0191765	0.00964344	0.00172125	0.0213283	0.0415648	0.018152	0.0183168	0.178562	0.00551099	0.00957302	0.0250764	0.00924477	0.0205066	0.0306377	0.107775	0.0371725	0.00326493	0.0422143	0.000741652	0.826642	0.173358	0.8120153
46152	-962.371	-1026.757	64.386	0.00265182	0.0260971	0.00220297	0.00512549	0.0311117	0.00106176	0.00168939	0.0783291	0.00459791	0.0212274	0.058857	0.0174511	0.00194619	0.00380938	0.00752707	0.00594164	0.00333968	0.00851413	0.044278	0.0467751	0.0499101	0.0245158	0.0195844	0.0656642	0.00167794	0.0166958	0.0894296	0.028114	0.168914	0.0521441	0.0457595	0.0114159	0.336307	0.0227954	0.0891438	0.0159715	0.0254098	0.0224296	0.0129307	0.000849274	0.0708121	0.0938011	0.00101516	0.00158863	0.138489	0.0532249	0.0587899	0.0469587	0.00695661	0.579504	1.78843	0.4013496	1.59865	0.321817	0.575254	0.841551	1.18828	1.73836	3.10736	0.8197961	3.983187	0.6075559	0.00136422	0.0134256	0.00113331	0.0026368	0.0160053	0.000546219	0.000869104	0.0402962	0.00236538	0.0109204	0.0302789	0.00897766	0.00100121	0.00195972	0.00387228	0.00305666	0.00171809	0.00438007	0.0227787	0.0240634	0.0256761	0.0126121	0.0100751	0.0337808	0.000863212	0.00858909	0.0460068	0.0144632	0.0868976	0.0268254	0.0235409	0.00587289	0.173012	0.011727	0.0458598	0.00821649	0.013072	0.0115389	0.00665216	0.000436907	0.0364291	0.0482558	0.000522245	0.000817266	0.0712455	0.0273814	0.0302443	0.0241578	0.00357881	0.799325	0.200675	1.943833
46188	-976.2424	-1041.437	65.1948	0.00486587	0.00290098	0.0110198	0.0116976	0.0155466	0.00105196	0.00305065	0.0457112	0.0132362	0.010066	0.024831	0.00494917	0.0010027	0.00427431	0.00214896	0.0152059	0.000462112	0.00626592	0.00167223	0.00635181	0.026406	0.056309	0.0154559	0.0610294	0.00199963	0.00556812	0.00863212	0.0395171	0.0140888	0.059366	0.0455824	0.00568651	0.022226	0.0375674	0.0132049	0.0119605	0.0267867	0.0273963	0.04679	0.00340488	0.00658471	0.00144112	0.0233645	0.0192812	0.0108493	0.0225072	0.0696987	0.013104	0.0137115	0.460803	2.01099	0.3493233	1.650677	0.146846	0.392352	0.746852	1.33895	2.54873	6.80986	1.387115	4.725355	0.4296408	0.00543168	0.00323831	0.0123012	0.0130578	0.0173544	0.00117428	0.00340539	0.0510266	0.0147753	0.0112365	0.0277184	0.00552466	0.0011193	0.00477134	0.00239885	0.0169741	0.000515847	0.00699453	0.00186668	0.00709041	0.0294766	0.0628567	0.0172532	0.068126	0.00223216	0.00621559	0.00963588	0.0441123	0.0157271	0.0662692	0.0508828	0.00634775	0.0248105	0.0419358	0.0147403	0.0133513	0.0299015	0.030582	0.0522309	0.00380081	0.00735039	0.0016087	0.0260813	0.0215233	0.0121109	0.0251244	0.0778035	0.0146277	0.0153059	0.825338	0.174662	0.8958309
46224	-970.3285	-1035.226	64.89704	0.000634118	0.00108423	0.00528103	0.00524734	0.0218665	0.00296709	0.00257458	0.0382242	0.0156517	0.011065	0.0316565	0.00360353	0.000297876	0.000129306	0.00118229	0.00437328	0.000138658	0.00599589	0.00727505	0.00855629	0.0100268	0.00582737	0.00713166	0.0267281	0.00204971	0.0027585	0.00734347	0.0312314	0.0358507	0.0500352	0.103341	0.00344641	0.0169076	0.0464716	0.0126392	0.0119894	0.00344693	0.0510631	0.0275619	0.000574953	0.00959037	0.00208222	0.0400315	0.0346993	0.0161484	0.02657	0.0324282	0.0053831	0.010748	0.665156	1.62783	0.3160024	1.683998	0.219897	0.477747	0.794174	1.25917	2.09316	4.54759	1.095158	5.329066	0.7661529	0.000790759	0.00135206	0.00658556	0.00654355	0.0272679	0.00370002	0.00321056	0.0476665	0.019518	0.0137984	0.0394763	0.00449368	0.000371457	0.000161247	0.00147434	0.00545357	0.00017291	0.00747701	0.00907214	0.0106699	0.0125036	0.00726685	0.00889334	0.0333305	0.00255604	0.00343992	0.00915747	0.0389462	0.0447067	0.062395	0.128869	0.00429775	0.0210841	0.0579511	0.0157614	0.014951	0.0042984	0.0636768	0.0343703	0.000716979	0.0119594	0.00259657	0.0499202	0.0432708	0.0201374	0.0331334	0.0404387	0.00671285	0.013403	0.841999	0.158001	0.8019106
46260	-971.4813	-1036.51	65.0282	0.00598981	0.00416219	0.000428216	0.00192711	0.0142092	0.00300664	0.00441127	0.030806	0.00354383	0.0135104	0.00696828	0.00511569	0.000748103	0.00344173	0.00361023	0.00614585	0.0022939	0.0026831	1.33933e-05	0.00201748	0.00537799	0.0155325	0.00576709	0.000865954	0.00067918	0.00536441	0.0261514	0.0229771	0.0159965	0.0652457	0.0058761	0.00308117	0.000412476	0.0341268	0.0201323	0.00375075	0.00907813	0.0707377	0.0131385	0.011314	0.00297738	0.0122255	0.0296559	0.0159624	0.00336507	0.00935349	0.00563504	0.036549	0.00157868	0.510442	1.91792	0.328159	1.671841	0.120894	0.356851	0.725077	1.37916	2.80229	8.27169	1.527728	5.094607	0.4990184	0.0105465	0.00732857	0.00075398	0.00339315	0.0250189	0.00529394	0.00776713	0.0542416	0.00623978	0.0237883	0.0122694	0.00900744	0.00131722	0.00606002	0.00635669	0.0108213	0.00403898	0.00472426	2.35823e-05	0.00355227	0.00946927	0.0273488	0.0101544	0.00152473	0.00119586	0.00944538	0.046046	0.0404568	0.0281658	0.114881	0.0103463	0.00542515	0.000726266	0.0600887	0.0354478	0.00660412	0.0159843	0.124551	0.0231337	0.0199212	0.00524242	0.021526	0.0522165	0.0281057	0.00592505	0.0164691	0.00992187	0.0643536	0.00277965	0.835921	0.164079	0.5679408
46296	-965.5732	-1030.251	64.67816	0.00758223	0.0154261	0.00122442	0.00965136	0.0204815	0.00381014	0.0016936	0.0454925	0.0126172	0.0517933	0.0288598	0.00534318	0.000275519	0.00295607	0.00834225	0.00502282	0.000190339	0.0056871	0.000383762	0.00468571	0.0171178	0.0374218	0.00479344	0.00722234	3.18922e-05	0.0145229	0.0245029	0.0483303	0.0422307	0.0294119	0.148224	0.00979098	0.0197713	0.0468601	0.0224405	0.0213381	0.0138814	0.0308911	0.0292575	0.00341287	0.00429211	0.00614908	0.034348	0.0334973	0.020044	0.0245944	0.079191	0.113214	0.00486677	0.331137	2.25412	0.2117317	1.788268	0.203034	0.459515	0.784592	1.27455	2.17621	4.92529	1.152848	8.445916	0.2754432	0.00675074	0.0137345	0.00109015	0.00859297	0.0182354	0.00339231	0.00150788	0.0405037	0.0112335	0.0461135	0.0256949	0.00475724	0.000245305	0.0026319	0.00742742	0.004472	0.000169466	0.00506344	0.000341678	0.00417186	0.0152407	0.0333181	0.00426778	0.00643032	2.83948e-05	0.0129303	0.0218159	0.0430303	0.0375996	0.0261865	0.131969	0.00871728	0.0176031	0.0417213	0.0199796	0.0189981	0.0123591	0.0275035	0.0260491	0.0030386	0.00382143	0.00547476	0.0305814	0.0298239	0.0178459	0.0218973	0.0705067	0.100799	0.00433307	0.894134	0.105866	1.123169
46332	-973.9494	-1038.817	64.86716	0.000450046	0.00873775	0.0547131	0.019109	0.0222547	0.00333455	0.00631711	0.0492689	0.00288503	0.0135387	0.0244094	0.0152692	0.00558731	0.00460569	0.000714123	0.00468002	0.00369722	0.00724297	0.0316764	0.00225023	0.0492717	0.00878971	0.00863652	0.00404259	0.000569132	0.0159851	0.124205	0.0331871	0.010326	0.0505443	0.0397576	0.00364493	0.0367456	0.0253948	0.0929561	0.0199797	0.0212027	0.0185311	0.066108	0.00313721	0.0256313	0.064597	0.0320071	0.00226481	0.0587464	0.0302796	0.00452911	0.0633892	0.0136732	0.518298	1.90319	0.2932725	1.706727	0.267355	0.525521	0.818143	1.22228	1.90287	3.74034	0.9538552	5.819595	0.5106212	0.000372285	0.00722801	0.0452596	0.0158073	0.0184095	0.00275839	0.00522562	0.040756	0.00238655	0.0111994	0.0201919	0.0126309	0.00462192	0.0038099	0.000590734	0.00387139	0.0030584	0.0059915	0.0262032	0.00186143	0.0407583	0.00727099	0.00714427	0.0033441	0.000470795	0.0132232	0.102744	0.0274529	0.00854184	0.0418111	0.0328881	0.00301514	0.0303966	0.021007	0.0768948	0.0165275	0.0175392	0.0153293	0.0546856	0.00259515	0.0212027	0.0534357	0.0264768	0.00187349	0.0485959	0.0250477	0.00374656	0.0524366	0.0113107	0.853364	0.146636	1.208874
46368	-969.0187	-1034.042	65.02315	0.00555093	0.00420659	0.0151234	0.00730542	0.0112344	0.000723761	0.00251027	0.0416894	0.00328345	0.0232965	0.0139706	0.00979264	0.000763762	0.00400216	0.0122436	0.00322811	0.00643929	0.00423096	0.0124218	0.0235842	0.0595651	0.0486086	0.0110747	0.0084131	0.000486767	0.00942251	0.123976	0.033382	0.0139246	0.0422287	0.0294214	0.00171097	0.0337579	0.00667813	0.00511474	0.0795721	0.00880765	0.0181284	0.101102	0.0105268	0.0185513	0.0478364	0.0372571	0.00759834	0.0288466	0.0729197	0.0154456	0.0620114	0.0014554	0.478223	1.97833	0.2813535	1.718646	0.287863	0.544808	0.827395	1.20861	1.83551	3.47387	0.900416	6.108495	0.4532444	0.00485465	0.00367894	0.0132264	0.00638907	0.00982522	0.000632977	0.00219539	0.0364601	0.0028716	0.0203743	0.0122182	0.0085643	0.00066796	0.00350015	0.0107078	0.0028232	0.00563158	0.00370025	0.0108637	0.0206259	0.0520935	0.0425114	0.00968556	0.00735781	0.00042571	0.0082406	0.108425	0.0291948	0.012178	0.0369317	0.025731	0.00149636	0.0295235	0.00584046	0.00447317	0.069591	0.00770287	0.0158544	0.0884205	0.00920637	0.0162243	0.0418361	0.0325838	0.00664524	0.0252282	0.063773	0.0135081	0.054233	0.00127284	0.859323	0.140677	1.143425
46404	-968.7571	-1033.553	64.79604	0.00218894	0.00149797	0.00807687	0.00500506	0.0153276	0.00139901	0.000885336	0.0426419	0.00068213	0.0101178	0.00404036	0.00112265	0.000622179	0.00764154	0.00299269	0.00416229	0.00208518	0.0039404	0.0139936	0.00944213	0.0242507	0.0362683	0.00349978	0.0166432	0.000146728	0.00779485	0.0339003	0.0190907	0.00165776	0.0567942	0.0440071	0.00529929	0.0792361	0.0305036	0.037382	0.00967974	0.0343268	0.0631044	0.044654	0.0135611	0.000981628	0.043374	0.0128389	0.00118124	0.00479341	0.0102112	0.00536541	0.0519589	0.0214833	0.603842	1.7428	0.3058629	1.694137	0.176945	0.429703	0.768343	1.3015	2.32719	5.65149	1.252297	5.538878	0.6496478	0.00256962	0.00175848	0.00948152	0.00587548	0.0179932	0.00164231	0.0010393	0.0500577	0.000800759	0.0118773	0.00474302	0.00131789	0.000730382	0.00897047	0.00351315	0.00488615	0.00244781	0.00462567	0.0164273	0.0110842	0.0284682	0.0425757	0.00410842	0.0195376	0.000172245	0.00915045	0.0397959	0.0224107	0.00194606	0.0666712	0.0516603	0.00622089	0.093016	0.0358085	0.0438831	0.0113631	0.0402965	0.0740789	0.0524198	0.0159196	0.00115234	0.0509171	0.0150717	0.00138667	0.00562704	0.0119871	0.00629851	0.0609951	0.0252195	0.847069	0.152931	0.8518542
46440	-973.7578	-1038.512	64.75439	0.00229731	0.00532282	0.00346152	0.00207979	0.0101179	1.14062e-05	0.0118477	0.020092	0.000239034	0.0143332	0.00480307	0.00264981	0.00318404	0.000634698	0.0047249	0.0131862	0.000825368	0.000973459	0.00021453	0.00651841	0.0188258	0.00655443	0.00407282	0.0123895	2.41205e-05	0.00533269	0.0285571	0.0258961	0.0155559	0.0384918	0.0149526	0.00361191	0.000839764	0.035223	0.00467164	0.0136924	0.00841138	0.0632966	0.0352434	0.0130368	0.00781848	0.0106773	0.00424067	0.0202148	0.00105103	0.00216903	0.00468841	0.0410966	0.00159033	0.427479	2.07348	0.26165	1.73835	0.105559	0.334008	0.710266	1.40792	2.99394	9.47335	1.625808	6.643798	0.3865595	0.00417888	0.00968237	0.0062966	0.0037832	0.0184047	2.07482e-05	0.0215513	0.036548	0.00043481	0.0260726	0.00873692	0.00482008	0.00579186	0.00115453	0.00859473	0.0239862	0.00150137	0.00177075	0.000390236	0.0118572	0.0342448	0.0119227	0.00740858	0.0225369	4.3876e-05	0.00970032	0.0519463	0.0471057	0.0282967	0.0700177	0.0271992	0.00657017	0.00152756	0.0640716	0.00849785	0.0249069	0.0153005	0.115138	0.0641089	0.0237143	0.014222	0.0194223	0.00771391	0.0367713	0.00191186	0.00394552	0.00852835	0.0747559	0.00289285	0.869175	0.130825	0.5497436
