Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	stationaryDist[1]	stationaryDist[2]	tree_length
45864	-966.9668	-1031.386	64.41962	0.000821707	0.00232705	0.0093351	0.016541	0.00985158	0.00474604	0.000888149	0.0818244	0.000331488	0.0424622	0.0528427	0.00105959	0.000999271	0.00956982	0.00395146	0.0106343	0.0112564	0.0245869	0.00337979	0.0227028	0.00649982	0.0160257	0.00264968	0.0109266	0.000112417	0.0194921	0.0211036	0.0217353	0.0305928	0.00220627	0.0907393	0.0348774	0.193894	0.0185183	0.000168825	0.0613908	0.00528977	0.0386396	0.0334559	0.0516358	0.0551853	0.0164187	0.0212036	0.027467	0.0236356	0.0791939	0.0223354	0.0774021	0.143708	0.545282	1.8526	0.2558042	1.744196	0.320915	0.574467	0.841192	1.18879	1.74074	3.11609	0.8218252	6.818481	0.5518761	0.000571974	0.00161981	0.00649798	0.0115139	0.00685749	0.00330363	0.000618223	0.0569564	0.000230742	0.0295571	0.0367827	0.000737558	0.000695573	0.00666137	0.00275054	0.00740231	0.00783533	0.0171145	0.00235261	0.015803	0.0045244	0.0111552	0.00184439	0.0076058	7.82515e-05	0.0135681	0.0146898	0.0151295	0.021295	0.00153574	0.0631619	0.0242775	0.134966	0.0128902	0.000117516	0.0427329	0.0036821	0.0268963	0.023288	0.0359427	0.0384134	0.0114287	0.0147594	0.0191192	0.0164523	0.0551253	0.0155472	0.0538781	0.100032	0.872098	0.127902	1.436616
45900	-967.4872	-1032.701	65.2135	0.00320798	0.00178002	0.0168484	0.0116479	0.0109626	0.00152583	0.000962505	0.0786794	0.00305437	0.020689	0.0272995	0.00132192	0.00243226	0.00675045	0.00295278	0.0081066	0.00149894	0.00371898	0.00623713	0.00682995	0.00698616	0.00465739	0.00223179	0.00348484	0.00473343	0.0102119	0.0205175	0.0148497	0.0739312	0.00157811	0.068525	0.0304983	0.130403	0.00915375	0.00512758	0.050795	0.00432419	0.0465501	0.0366862	0.0535491	0.0373797	0.0463082	0.00584288	0.0211793	0.0370373	0.0757794	0.00241019	0.035592	0.0648856	0.597461	1.75476	0.3624985	1.637502	0.299484	0.555426	0.832392	1.20136	1.80042	3.33908	0.8718004	4.517265	0.6383996	0.00285989	0.00158687	0.0150202	0.010384	0.00977303	0.00136027	0.000858065	0.0701421	0.00272295	0.0184441	0.0243373	0.00117848	0.00216834	0.00601797	0.00263237	0.00722696	0.00133629	0.00331544	0.00556035	0.00608884	0.0062281	0.00415202	0.00198962	0.0031067	0.00421981	0.00910379	0.0182912	0.0132384	0.065909	0.00140687	0.0610894	0.027189	0.116253	0.00816049	0.0045712	0.0452833	0.00385498	0.041499	0.0327055	0.0477385	0.0333237	0.0412834	0.00520888	0.0188812	0.0330185	0.0675567	0.00214867	0.03173	0.0578449	0.818751	0.181249	1.121716
45936	-970.9696	-1035.741	64.77125	0.0200907	0.00554566	0.0409308	0.00876848	0.0443406	0.0113919	0.00416935	0.0767497	0.00564044	0.00884103	0.0151968	0.0183366	0.00328142	0.00804541	0.00185754	0.0197908	0.0137036	0.0227794	0.00169645	0.00259359	0.0699773	0.00400234	0.00131021	0.00772685	0.00148338	0.0167099	0.0355483	0.113167	0.0772928	0.00606361	0.0578349	0.0973303	0.343026	0.0078938	0.00743227	0.0807179	0.00141452	0.0667344	0.0460867	0.0539853	0.0533241	0.109594	0.00483652	0.0489651	0.0253427	0.0951512	0.0290857	0.108813	0.0350462	0.610263	1.73076	0.5197773	1.480223	0.329241	0.581688	0.844477	1.18417	1.71913	3.03729	0.8033046	2.847802	0.6611228	0.0103579	0.00285911	0.0211022	0.00452066	0.0228602	0.00587317	0.00214954	0.0395689	0.00290797	0.00455806	0.0078348	0.00945359	0.00169176	0.00414787	0.000957668	0.0102033	0.00706501	0.0117441	0.00087462	0.00133715	0.0360773	0.00206344	0.000675487	0.00398364	0.000764766	0.00861494	0.0183272	0.0583442	0.0398489	0.00312614	0.0298172	0.0501794	0.17685	0.00406971	0.00383176	0.0416147	0.000729268	0.0344055	0.0237603	0.0278325	0.0274916	0.0565022	0.00249351	0.0252444	0.0130656	0.0490559	0.0149954	0.0560995	0.0180683	0.740111	0.259889	1.939647
45972	-964.3761	-1029.201	64.82493	0.027436	0.00315893	0.00829773	0.00273364	0.0227258	0.00645313	0.0118814	0.0489154	0.00447403	0.0151664	0.0321869	0.000127986	0.00283815	0.00275234	0.00284707	0.0255718	0.000781932	0.0141641	0.00614107	0.0213647	0.02038	0.0167323	0.0131507	0.012721	5.68938e-05	0.00927522	0.00496307	0.111904	0.0633381	0.0205683	0.05265	0.0541397	0.148896	0.0014522	0.00438835	0.0425691	0.00194883	0.0669346	0.018194	0.0553305	0.0170244	0.0538779	0.0161731	0.0342773	0.0200919	0.0650861	0.0096173	0.0699626	0.0268322	0.664185	1.62965	0.3403792	1.659621	0.334963	0.586597	0.846694	1.18106	1.70475	2.9854	0.7908452	4.8758	0.7641793	0.0212262	0.00244395	0.00641964	0.00211491	0.0175821	0.00499254	0.00919222	0.037844	0.00346139	0.0117337	0.0249018	9.90178e-05	0.00219577	0.00212938	0.00220267	0.0197839	0.000604951	0.0109582	0.00475111	0.016529	0.0157672	0.0129452	0.0101742	0.00984176	4.40165e-05	0.00717588	0.00383974	0.086576	0.0490023	0.0159129	0.0407333	0.0418858	0.115195	0.00112351	0.0033951	0.0329341	0.00150774	0.0517848	0.014076	0.0428071	0.0131711	0.0416833	0.0125125	0.0265191	0.0155443	0.0503547	0.00744054	0.0541274	0.020759	0.82981	0.17019	1.292554
46008	-969.3888	-1034.309	64.92047	0.0037035	0.0114265	0.00433894	0.0137369	0.0079284	0.000444705	0.029306	0.0613939	0.000155811	0.0154793	0.0315172	0.00070945	0.00442207	0.00364657	0.00212465	0.0224331	0.0064588	0.00414301	0.00430597	0.0112888	0.0654591	0.053195	0.0488112	0.00122227	8.67378e-05	0.0224721	0.0237761	0.063498	0.0365107	0.0189268	0.0571832	0.0661186	0.147293	0.00678245	0.00300717	0.0209296	0.00392013	0.0484131	0.0318015	0.0594938	0.0251078	0.0589333	0.0154415	0.0199449	0.0501508	0.0932972	0.0149295	0.0812909	0.00794788	0.495411	1.9461	0.3242011	1.675799	0.284481	0.541677	0.825908	1.21079	1.84612	3.51517	0.9089615	5.169011	0.47731	0.00267418	0.00825071	0.00313302	0.00991899	0.00572486	0.000321108	0.021161	0.0443307	0.000112506	0.0111771	0.0227576	0.000512272	0.00319304	0.00263308	0.00153414	0.0161982	0.0046637	0.00299154	0.00310921	0.00815131	0.047266	0.0384105	0.0352451	0.000882567	6.26307e-05	0.0162264	0.017168	0.04585	0.0263633	0.0136664	0.0412903	0.0477422	0.106356	0.0048974	0.00217139	0.0151126	0.00283061	0.0349576	0.0229629	0.0429587	0.0181296	0.0425539	0.0111498	0.0144016	0.0362123	0.0673671	0.0107801	0.0586977	0.00573892	0.837899	0.162101	1.384908
46044	-972.3293	-1036.091	63.76164	0.0033368	0.00626126	0.0369559	0.015634	0.0372946	0.0100016	0.0368217	0.105909	0.00387883	0.0356742	0.104232	0.0119825	0.00739709	0.012254	0.00196337	0.00185645	0.0118825	0.0141686	0.0164458	0.0200928	0.0782449	0.0846227	0.0251127	0.00727385	4.99357e-05	0.0344505	0.00354366	0.191862	0.0856954	0.0221387	0.106876	0.0497453	0.250301	0.0146877	0.00154181	0.0456922	0.0126086	0.0506649	0.0304438	0.0673131	0.0298337	0.1392	0.0306495	0.0764145	0.090061	0.10096	0.0187582	0.104234	0.0146517	0.391868	2.14025	0.2313211	1.768679	0.50897	0.719371	0.902344	1.10823	1.3901	1.96475	0.4883369	7.645992	0.3433027	0.00147537	0.00276842	0.01634	0.00691255	0.0164898	0.0044222	0.0162807	0.0468275	0.00171502	0.0157734	0.0460864	0.00529806	0.00327063	0.00541811	0.000868103	0.000820832	0.00525384	0.00626463	0.0072715	0.00888403	0.034596	0.037416	0.0111036	0.00321613	2.20791e-05	0.0152323	0.00156683	0.084832	0.0378902	0.00978865	0.0472553	0.0219949	0.11067	0.00649419	0.000681713	0.0202028	0.00557491	0.0224015	0.0134607	0.0297625	0.013191	0.0615475	0.0135517	0.0337867	0.0398205	0.0446396	0.00829394	0.0460871	0.00647827	0.884339	0.115661	2.261675
46080	-967.7594	-1031.982	64.22217	0.0150479	0.0261596	0.00598337	0.009521	0.0395664	0.00519513	0.0090798	0.143509	0.00962458	0.0189048	0.0903169	0.00855905	0.0153466	0.00338252	0.00909227	0.00577136	0.00191168	0.00904991	0.00717241	0.0155733	0.0350109	0.0642774	0.00586058	0.0240145	0.00193655	0.0102963	0.0116473	0.113933	0.0507018	0.0210882	0.127735	0.050085	0.218652	0.0144835	0.0103771	0.0282444	0.00158322	0.0398942	0.0366481	0.0754325	0.0205092	0.0267338	0.0173669	0.0304915	0.0139534	0.0943369	0.0182266	0.0927653	0.0072666	0.339715	2.23803	0.2073932	1.792607	0.333327	0.585198	0.846063	1.18195	1.70882	3.00006	0.7943861	8.643519	0.2846097	0.00878801	0.0152773	0.00349431	0.00556029	0.0231069	0.00303397	0.00530263	0.0838095	0.00562079	0.0110405	0.0527454	0.00499851	0.00896244	0.0019754	0.00530991	0.00337049	0.00111643	0.00528518	0.00418871	0.00909484	0.0204465	0.0375382	0.0034226	0.0140246	0.00113095	0.00601309	0.00680209	0.0665372	0.02961	0.0123156	0.0745978	0.0292498	0.127693	0.00845839	0.00606027	0.0164948	0.000924606	0.0232984	0.0214026	0.0440528	0.0119774	0.0156126	0.0101423	0.0178071	0.00814885	0.055093	0.0106444	0.0541753	0.00424372	0.896303	0.103697	1.712319
46116	-970.0635	-1035.491	65.42713	0.0013206	0.035142	0.000858895	0.00542441	0.00637469	0.000992053	0.00200549	0.0434362	0.00438213	0.0165939	0.0278442	0.00115639	0.00448378	0.00214323	0.00528761	0.00169799	0.00248129	0.00789305	0.0204792	0.00222668	0.0337455	0.0183561	0.0185213	0.0319018	0.00201066	0.00229493	0.00247672	0.0240584	0.0514315	0.0200741	0.0593812	0.0269825	0.162576	0.00498022	0.00807541	0.0346719	0.00137154	0.0359884	0.0210564	0.0407048	0.0354719	0.041443	0.00865247	0.0175104	0.0907182	0.0875826	0.00160076	0.0701609	0.00926837	0.509507	1.91967	0.4392393	1.560761	0.20182	0.458173	0.783876	1.27571	2.18258	4.9549	1.157183	3.553326	0.4976494	0.00114309	0.0304183	0.000743444	0.00469527	0.00551782	0.000858704	0.00173591	0.0375976	0.00379309	0.0143634	0.0241014	0.00100095	0.00388108	0.00185514	0.00457686	0.00146975	0.00214776	0.00683209	0.0177264	0.00192737	0.0292095	0.0158887	0.0160317	0.0276137	0.00174039	0.00198645	0.0021438	0.0208245	0.0445182	0.0173757	0.0513993	0.0233556	0.140723	0.00431079	0.00698993	0.0300114	0.00118718	0.0311509	0.018226	0.0352333	0.0307038	0.0358724	0.00748943	0.0151567	0.078524	0.07581	0.00138559	0.06073	0.00802253	0.78038	0.21962	1.155292
46152	-964.4245	-1029.244	64.81975	0.0117173	0.0208684	0.0104611	0.00161572	0.0332481	0.000245929	0.0107212	0.0479311	0.00350428	0.0579107	0.0227056	0.00525775	0.00190863	0.00740568	0.0108434	0.00326478	0.000447143	0.0377956	0.00746139	0.00870686	0.0900684	0.043464	0.0122583	0.0363932	0.00345039	0.0107464	0.0416227	0.0877723	0.00781738	0.0449562	0.0023684	0.12958	0.0336318	0.0120256	0.0216946	0.00650814	0.0258279	0.165976	0.101266	0.139741	0.00498712	0.028473	0.0068886	0.0650189	0.0794721	0.0724055	0.0146443	0.0219564	0.0458192	0.442362	2.04557	0.3220297	1.67797	0.350628	0.59982	0.852602	1.17288	1.66717	2.85202	0.757797	5.210607	0.4054753	0.00705501	0.0125649	0.00629861	0.000972827	0.0200187	0.000148074	0.00645524	0.0288593	0.00210993	0.034868	0.013671	0.00316569	0.00114919	0.00445896	0.00652882	0.00196572	0.000269225	0.0227567	0.0044925	0.0052424	0.0542302	0.0261696	0.00738075	0.0219123	0.00207748	0.00647038	0.025061	0.0528477	0.00470684	0.0270681	0.00142601	0.0780198	0.0202497	0.00724059	0.0130623	0.00391855	0.015551	0.0999343	0.0609725	0.0841378	0.00300274	0.0171436	0.00414762	0.0391479	0.0478501	0.0435953	0.00881733	0.01322	0.0275877	0.838985	0.161015	1.660854
46188	-971.8315	-1036.546	64.71473	0.0116741	0.0154277	0.0156888	0.0149428	0.0171093	0.0142255	0.011358	0.0550443	0.000772869	0.0258667	0.0336356	0.00046453	0.00723841	0.00576026	0.00269375	0.0140871	0.00205355	0.00186655	0.00190699	0.00944434	0.0482374	0.0354304	0.0112404	0.0409591	0.0025446	0.0185284	0.0569958	0.069931	0.0142081	0.0233812	0.000322061	0.0452098	0.0174176	0.0189526	0.0728389	0.0105493	0.0253025	0.130259	0.0704458	0.0700528	0.00108794	0.0205114	0.0307387	0.0613124	0.0614818	0.0367546	0.000145866	0.0305612	0.0577042	0.456611	2.01885	0.2704051	1.729595	0.267109	0.525284	0.818028	1.22245	1.90373	3.74379	0.9545222	6.39631	0.4240755	0.00868374	0.0114758	0.01167	0.0111151	0.0127267	0.0105816	0.00844861	0.0409445	0.000574895	0.0192408	0.0250197	0.000345539	0.00538426	0.00428474	0.00200373	0.0104787	0.00152752	0.00138842	0.00141851	0.00702513	0.0358811	0.0263548	0.00836115	0.0304672	0.00189279	0.0137822	0.042396	0.0520179	0.0105686	0.017392	0.000239564	0.0336291	0.012956	0.0140978	0.0541809	0.00784704	0.0188211	0.0968922	0.0524007	0.0521084	0.000809257	0.0152573	0.0228648	0.0456069	0.0457329	0.0273397	0.000108502	0.0227328	0.042923	0.864797	0.135203	1.344366
46224	-975.0584	-1039.043	63.98448	0.0356297	0.011878	0.0101562	0.0125533	0.0196322	0.0045744	0.00562594	0.0569702	0.000887258	0.0343985	0.0143727	0.00125769	0.0144997	0.00455657	0.00351751	0.0179401	0.00122947	0.00457286	0.00172514	0.00311074	0.0575038	0.0056012	0.0205368	0.00641849	0.00650438	0.00518184	0.0269716	0.0674487	0.00350731	0.0183928	0.00185084	0.0445544	0.0276987	0.0102697	0.0199975	0.0091346	0.0074145	0.13643	0.0590411	0.126773	0.00460012	0.0270845	0.00775148	0.0900473	0.0920935	0.0492735	0.00945119	0.0196591	0.0323366	0.352139	2.21474	0.1261175	1.873882	0.361236	0.608602	0.856478	1.16757	1.64311	2.76828	0.7362465	14.85822	0.2981209	0.0284442	0.00948254	0.008108	0.0100217	0.0156729	0.00365188	0.00449135	0.045481	0.000708324	0.0274613	0.0114741	0.00100405	0.0115756	0.00363764	0.00280813	0.0143221	0.000981517	0.00365064	0.00137723	0.00248339	0.0459069	0.0044716	0.0163951	0.00512406	0.00519263	0.00413681	0.0215322	0.0538462	0.00279998	0.0146835	0.00147758	0.035569	0.0221126	0.00819861	0.0159646	0.00729241	0.00591921	0.108916	0.0471342	0.101207	0.0036724	0.0216223	0.00618823	0.0718873	0.0735209	0.0393364	0.00754516	0.0156944	0.0258152	0.936941	0.0630588	1.252617
46260	-973.5092	-1038.279	64.76944	0.0174699	0.00312057	0.0396595	0.00984497	0.0234424	0.00596848	0.00439193	0.0631313	0.000469031	0.0208389	0.0461954	0.00346477	0.0016387	0.0023428	0.0091322	0.0186607	0.000190929	0.00272175	0.00270446	0.00643831	0.0478088	0.0851978	0.0120005	0.00609388	0.0210509	0.00493789	0.0541097	0.0467921	0.00702021	0.0341743	0.00291394	0.00402021	0.0335626	0.0184841	0.0415549	0.00646342	0.0154159	0.0971305	0.0390504	0.0840982	0.00094305	0.0317178	0.076635	0.0432411	0.0718536	0.0338837	0.00954903	0.0164929	0.0275005	0.298972	2.31443	0.1926351	1.807365	0.316995	0.571034	0.839621	1.19101	1.75121	3.15462	0.8307107	9.382323	0.2422082	0.0139144	0.00248547	0.031588	0.00784132	0.0186714	0.00475377	0.00349808	0.0502829	0.000373574	0.0165978	0.0367937	0.00275962	0.00130519	0.00186599	0.00727362	0.0148629	0.000152071	0.00216782	0.00215405	0.00512799	0.0380788	0.0678584	0.0095582	0.00485365	0.0167667	0.00393293	0.0430973	0.037269	0.00559146	0.0272191	0.0023209	0.00320202	0.0267319	0.0147222	0.0330977	0.00514799	0.0122785	0.0773626	0.0311029	0.0669825	0.000751121	0.0252626	0.0610383	0.0344406	0.0572299	0.0269877	0.00760562	0.0131362	0.0219036	0.903682	0.0963176	1.255524
46296	-966.9045	-1031.598	64.69384	0.00482731	0.00465618	0.0057269	0.00758783	0.0464325	0.00444334	0.00486492	0.0572392	0.00620927	0.0110254	0.0380278	9.1929e-05	0.00193821	0.00395869	0.00354963	0.0013487	0.00550267	0.00915647	0.00749089	0.010423	0.0494165	0.0654387	0.00998279	0.0706265	0.00718997	0.0201229	0.0284206	0.0636874	0.0199151	0.0251548	0.00518801	0.00379503	0.0409719	0.012145	0.140503	0.00563742	0.0115363	0.111682	0.0410604	0.0668739	0.00250189	0.0233395	0.0481611	0.0628893	0.0813447	0.0681027	0.0106752	0.0372605	0.0409743	0.364412	2.19173	0.2260754	1.773925	0.32241	0.575771	0.841787	1.18795	1.7368	3.10164	0.8184633	7.846606	0.3117507	0.00342581	0.00330437	0.00406423	0.00538488	0.0329519	0.00315332	0.0034525	0.0406212	0.00440655	0.00782442	0.0269874	6.52396e-05	0.0013755	0.00280938	0.00251908	0.000957134	0.0039051	0.00649811	0.00531609	0.00739691	0.0350696	0.0464401	0.00708452	0.0501217	0.00510253	0.0142807	0.0201693	0.0451973	0.0141332	0.0178517	0.00368179	0.00269324	0.0290767	0.00861897	0.0997115	0.00400073	0.00818703	0.0792575	0.0291395	0.0474586	0.00177553	0.0165634	0.0341787	0.0446309	0.0577282	0.0483307	0.00757594	0.0264428	0.0290784	0.886962	0.113038	1.409098
46332	-970.9738	-1035.367	64.39336	0.0045154	0.00497463	0.002521	0.00733325	0.0152202	0.00330602	0.00707531	0.036505	0.00487395	0.00792643	0.0417732	0.000351413	0.0020549	0.000899354	0.00389127	0.000463524	0.0117563	0.0106544	0.00506743	0.050044	0.040804	0.0275775	0.0378301	0.0623242	0.00544888	0.010428	0.0219287	0.0482651	0.00568603	0.0148057	0.000372419	0.00129725	0.0173828	0.0703506	0.0309085	0.00757288	0.00946032	0.08986	0.0297531	0.0102466	0.00188213	0.0077373	0.0645619	0.0304945	0.0423977	0.0395432	0.00300834	0.0189445	0.0421452	0.29792	2.3164	0.1619853	1.838015	0.196158	0.451859	0.78049	1.28125	2.21308	5.09792	1.177758	11.3468	0.2411503	0.00445207	0.00490486	0.00248564	0.00723041	0.0150068	0.00325965	0.00697608	0.035993	0.00480559	0.00781526	0.0411874	0.000346485	0.00202608	0.000886741	0.00383669	0.000457023	0.0115914	0.010505	0.00499637	0.0493422	0.0402317	0.0271907	0.0372995	0.0614501	0.00537246	0.0102817	0.0216211	0.0475882	0.00560629	0.0145981	0.000367196	0.00127906	0.017139	0.0693639	0.030475	0.00746667	0.00932764	0.0885997	0.0293358	0.0101029	0.00185573	0.00762879	0.0636564	0.0300668	0.0418031	0.0389886	0.00296615	0.0186788	0.0415542	0.919007	0.0809926	1.014224
46368	-970.5051	-1035.32	64.81469	0.00740635	0.00522207	0.0121104	0.0142058	0.00389447	0.00676857	0.00406539	0.0545554	0.00346521	0.0156973	0.0247686	0.00123945	0.00325208	0.00582568	0.00494509	0.00470246	0.00112509	0.00815347	0.00522082	0.0306904	0.0217629	0.0146195	0.00663305	0.0132695	0.00210628	0.00371508	0.0263028	0.0433824	0.00331332	0.0131142	0.00537812	0.00585712	0.00968007	0.0576639	0.00882365	0.00921864	0.00812845	0.103646	0.0305533	0.00409647	0.00119767	0.0148082	0.0544036	0.0241523	0.0232876	0.0269586	0.0203955	0.00862217	0.0355652	0.433624	2.06196	0.2200667	1.779933	0.21348	0.470897	0.790604	1.26486	2.12361	4.68428	1.116571	8.088155	0.3943073	0.00905455	0.00638418	0.0148055	0.0173672	0.00476114	0.00827484	0.0049701	0.0666962	0.00423636	0.0191906	0.0302805	0.00151528	0.0039758	0.00712213	0.00604557	0.00574894	0.00137547	0.00996794	0.00638266	0.0375203	0.026606	0.0178729	0.00810917	0.0162225	0.00257501	0.00454183	0.0321562	0.0530367	0.00405066	0.0160326	0.00657497	0.00716057	0.0118343	0.0704964	0.0107873	0.0112701	0.00993736	0.126711	0.0373526	0.0050081	0.0014642	0.0181036	0.0665105	0.0295272	0.02847	0.032958	0.0249344	0.0105409	0.0434799	0.889967	0.110033	0.8179694
46404	-970.7798	-1035.032	64.25206	0.0026497	0.00445406	0.015498	0.0135032	0.00929725	0.0153547	0.0010464	0.0625104	0.00440012	0.017241	0.0515911	0.00608889	0.00470841	0.000262716	0.00149915	0.00114259	0.00112999	0.00900844	0.0050234	0.0181926	0.0200903	0.00382485	0.00236305	0.00888948	0.00823332	0.019227	0.022264	0.0929427	0.00443877	0.0138797	0.00302834	0.00295442	0.0195332	0.0527309	0.0310146	0.00762497	0.0106289	0.0838739	0.0319555	0.00250219	0.000683234	0.0169267	0.0629454	0.0690244	0.133559	0.0410561	0.0132519	0.0289062	0.0435724	0.396864	2.13088	0.167286	1.832714	0.239641	0.498208	0.804633	1.2428	2.0072	4.17291	1.032986	10.95557	0.3492075	0.00241644	0.00406197	0.0141337	0.0123145	0.00847881	0.014003	0.000954289	0.0570076	0.00401277	0.0157233	0.0470495	0.00555288	0.00429392	0.000239589	0.00136718	0.001042	0.00103052	0.00821542	0.00458119	0.0165911	0.0183217	0.00348814	0.00215503	0.00810693	0.00750854	0.0175344	0.0203041	0.0847609	0.00404802	0.0126579	0.00276175	0.00269434	0.0178137	0.048089	0.0282844	0.00695374	0.00969322	0.0764905	0.0291424	0.00228192	0.000623089	0.0154367	0.0574043	0.0629482	0.121802	0.0374419	0.0120853	0.0263616	0.0397367	0.916357	0.083643	1.096528
46440	-968.8557	-1033.146	64.2903	0.00227557	0.0065218	0.00352995	0.00979901	0.0236183	0.00147476	0.00360626	0.0568467	0.00387622	0.0149582	0.0179997	0.00739064	0.0111707	0.0018299	0.00612381	0.00134667	0.00282358	0.00739202	0.00791944	0.0352417	0.0952597	0.0242554	0.000314961	0.0118724	0.00146404	0.0274383	0.030379	0.0780261	0.00292273	0.00915489	0.000974624	0.0064939	0.00974649	0.0515481	0.0710722	0.0100457	0.00663314	0.0613086	0.0268221	0.0149818	0.000211814	0.0191796	0.0414451	0.038521	0.0742317	0.0514757	0.0177518	0.0203925	0.0364818	0.237447	2.42979	0.1344076	1.865592	0.229105	0.487402	0.799147	1.25133	2.05169	4.36481	1.065496	13.88011	0.1832311	0.00213438	0.00611715	0.00331093	0.00919103	0.0221529	0.00138325	0.00338251	0.0533196	0.00363572	0.0140301	0.0168829	0.00693208	0.0104776	0.00171636	0.00574385	0.00126312	0.00264839	0.00693337	0.00742807	0.0330551	0.0893492	0.0227505	0.000295419	0.0111358	0.0013732	0.0257358	0.0284941	0.0731849	0.00274138	0.00858687	0.000914153	0.00609098	0.00914176	0.0483497	0.0666625	0.00942244	0.00622158	0.0575047	0.0251579	0.0140522	0.000198672	0.0179896	0.0388736	0.036131	0.069626	0.0482819	0.0166503	0.0191272	0.0342183	0.932796	0.0672038	1.06615
46476	-969.9995	-1033.529	63.52992	0.00146253	0.000233841	0.00104416	0.00127555	0.00337018	0.00146551	0.000659193	0.0162999	0.00152993	0.00194065	0.00478077	0.000526721	0.00139312	0.000112184	0.000655116	0.00108759	0.00192085	0.00258489	0.000464851	0.00313565	0.00866573	0.00285125	0.00299027	0.00103693	0.000208811	0.00462265	0.00791733	0.0104562	0.00163511	0.00188901	0.00155161	0.000228697	0.00234096	0.0110442	0.00235864	0.00308875	0.000408571	0.0191615	0.00911935	0.0049887	1.16264e-05	0.00239503	0.0146221	0.00636001	0.018219	0.00670333	0.00862271	0.00427062	0.00865354	0.422991	2.08189	0.1824063	1.817594	0.065832	0.265307	0.661029	1.51279	3.76922	15.1902	1.967217	9.964532	0.3809555	0.00688686	0.00110112	0.00491679	0.0060064	0.0158697	0.0069009	0.00310405	0.0767542	0.00720423	0.00913826	0.022512	0.00248026	0.00656001	0.00052826	0.00308485	0.00512132	0.00904501	0.0121719	0.00218892	0.0147654	0.0408057	0.0134261	0.0140808	0.00488278	0.000983262	0.0217675	0.0372816	0.0492368	0.00769951	0.00889508	0.00730633	0.0010769	0.0110233	0.0520058	0.0111065	0.0145445	0.00192391	0.0902289	0.0429418	0.0234911	5.47469e-05	0.0112779	0.0688533	0.0299484	0.0857906	0.0315651	0.0406032	0.0201098	0.0407484	0.908797	0.0912032	0.2123654
